prolific_id	round	cognitive_uncertainty	time_late	present_value
"5fc27b5a13285c0008cc71ab"	11	25	6	73.80952
"5fc27b5a13285c0008cc71ab"	12	15	36	58
"5fc27b5a13285c0008cc71ab"	13	10	8	96.15385
"5fc27b5a13285c0008cc71ab"	14	30	84	50
"5fc27b5a13285c0008cc71ab"	15	0	4	100
"5fc27b5a13285c0008cc71ab"	16	30	84	50
"5fc27b5a13285c0008cc71ab"	17	0	2	100
"5fc27b5a13285c0008cc71ab"	18	0	4	100
"5fc838109e99f3178d83db35"	1	15	6	86
"5fc838109e99f3178d83db35"	2	20	5	64.58333
"5fc838109e99f3178d83db35"	3	25	4	67.3913
"5fc838109e99f3178d83db35"	4	20	8	63.04348
"5fc838109e99f3178d83db35"	5	15	11	72.5
"5fc838109e99f3178d83db35"	6	15	12	50
"5fc838109e99f3178d83db35"	7	10	24	50
"5fc838109e99f3178d83db35"	8	15	6	62
"5fc838109e99f3178d83db35"	9	5	36	39.58334
"5fc838109e99f3178d83db35"	10	20	4	63.04348
"5fc838109e99f3178d83db35"	11	5	36	39.58334
"5fc838109e99f3178d83db35"	12	20	4	54.34782
"5fc838109e99f3178d83db35"	13	20	12	52.63158
"5fc838109e99f3178d83db35"	14	5	1	100
"5fc838109e99f3178d83db35"	15	5	1	100
"5fc838109e99f3178d83db35"	16	25	6	78.94737
"5fc838109e99f3178d83db35"	17	15	6	78.94737
"5fc838109e99f3178d83db35"	18	5	48	45.45455
"5fc929e107e00b3ac7db7276"	1	25	4	22.5
"5fc929e107e00b3ac7db7276"	2	25	6	43.18182
"5fc929e107e00b3ac7db7276"	3	10	1	88.09524
"5fc929e107e00b3ac7db7276"	4	25	6	56.81818
"5fc929e107e00b3ac7db7276"	5	50	8	2.5
"5fc929e107e00b3ac7db7276"	6	50	24	2
"5fc929e107e00b3ac7db7276"	7	50	24	2
"5fc929e107e00b3ac7db7276"	8	25	12	25
"5fc929e107e00b3ac7db7276"	9	25	11	47.5
"5fc929e107e00b3ac7db7276"	10	25	12	52.27272
"5fc929e107e00b3ac7db7276"	11	25	4	52.5
"5fc929e107e00b3ac7db7276"	12	0	.25	97.61904
"5fc929e107e00b3ac7db7276"	13	25	48	27.77778
"5fc929e107e00b3ac7db7276"	14	25	4	50
"5fc929e107e00b3ac7db7276"	15	20	48	13.88889
"5fc929e107e00b3ac7db7276"	16	35	4	70
"5fc929e107e00b3ac7db7276"	17	25	8	50
"5fc929e107e00b3ac7db7276"	18	20	1	87.5
"5fd4d08021ce43067dbc7bba"	1	70	4	76.08696
"5fd4d08021ce43067dbc7bba"	2	55	6	84.0909
"5fd4d08021ce43067dbc7bba"	3	55	6	79.54546
"5fd4d08021ce43067dbc7bba"	4	45	4	84.78261
"5fd4d08021ce43067dbc7bba"	5	75	12	79.54546
"5fd4d08021ce43067dbc7bba"	6	35	2	88.09524
"5fd4d08021ce43067dbc7bba"	7	85	83	62.5
"5fd4d08021ce43067dbc7bba"	8	70	24	76.08696
"5fd4d08021ce43067dbc7bba"	9	55	8	84.78261
"5fd4d08021ce43067dbc7bba"	10	60	6	84.0909
"5fd4d08021ce43067dbc7bba"	11	75	24	76.08696
"5fd4d08021ce43067dbc7bba"	12	75	23	72.5
"5fd4d08021ce43067dbc7bba"	13	50	24	83.33333
"5fd4d08021ce43067dbc7bba"	14	40	8	90
"5fd4d08021ce43067dbc7bba"	15	70	48	79.54546
"5fd4d08021ce43067dbc7bba"	16	55	24	83.33333
"5fd4d08021ce43067dbc7bba"	17	35	4	90
"5fd4d08021ce43067dbc7bba"	18	35	4	90
"5fd6c15f9e8e2262bba448c6"	1	35	83	45.23809
"5fd6c15f9e8e2262bba448c6"	2	45	24	64.58333
"5fd6c15f9e8e2262bba448c6"	3	70	48	41.30435
"5fd6c15f9e8e2262bba448c6"	4	70	24	39.58334
"5fd6c15f9e8e2262bba448c6"	5	5	1	98
"5fd6c15f9e8e2262bba448c6"	6	15	8	92.85714
"5fd6c15f9e8e2262bba448c6"	7	25	6	86
"5fd6c15f9e8e2262bba448c6"	8	0	4	100
"5fd6c15f9e8e2262bba448c6"	9	5	12	98
"5fd6c15f9e8e2262bba448c6"	10	5	6	98
"5fd6c15f9e8e2262bba448c6"	11	0	6	98
"5fd6c15f9e8e2262bba448c6"	12	10	4	97.61904
"5fd6c15f9e8e2262bba448c6"	13	0	8	100
"5fd6c15f9e8e2262bba448c6"	14	20	4	100
"5fd6c15f9e8e2262bba448c6"	15	5	4	100
"5fd6c15f9e8e2262bba448c6"	16	50	24	50
"5fd6c15f9e8e2262bba448c6"	17	10	2	100
"5fd6c15f9e8e2262bba448c6"	18	40	24	50
"5fd7b7b7d75bb904b23f998a"	1	20	6	19.56522
"5fd7b7b7d75bb904b23f998a"	2	20	12	2.173913
"5fd7b7b7d75bb904b23f998a"	3	25	5	7.5
"5fd7b7b7d75bb904b23f998a"	4	5	6	10.86957
"5fd7b7b7d75bb904b23f998a"	5	45	4	11.90476
"5fd7b7b7d75bb904b23f998a"	6	0	48	12.5
"5fd7b7b7d75bb904b23f998a"	7	0	4	2.380952
"5fd7b7b7d75bb904b23f998a"	8	0	47	7.142858
"5fd7b7b7d75bb904b23f998a"	9	0	48	7.5
"5fd7b7b7d75bb904b23f998a"	10	0	12	23.91304
"5fd7b7b7d75bb904b23f998a"	11	0	.25	6.25
"5fd7b7b7d75bb904b23f998a"	12	0	8	11.90476
"5fd7b7b7d75bb904b23f998a"	13	0	48	6.521739
"5fd7b7b7d75bb904b23f998a"	14	0	84	13.1579
"5fd7b7b7d75bb904b23f998a"	15	5	6	7.142858
"5fd7b7b7d75bb904b23f998a"	16	0	12	9.523809
"5fd7b7b7d75bb904b23f998a"	17	0	84	5.263158
"5fd7b7b7d75bb904b23f998a"	18	0	6	19.04762
"5fe2982ce9df3d693d46191e"	1	5	8	81.25
"5fe2982ce9df3d693d46191e"	2	0	83	43.75
"5fe2982ce9df3d693d46191e"	3	5	5	87.5
"5fe2982ce9df3d693d46191e"	4	5	24	76.08696
"5fe2982ce9df3d693d46191e"	5	0	.25	97.72727
"5fe2982ce9df3d693d46191e"	6	10	48	54.34782
"5fe2982ce9df3d693d46191e"	7	10	84	45.23809
"5fe2982ce9df3d693d46191e"	8	5	4	89.58333
"5fe2982ce9df3d693d46191e"	9	10	4	89.58333
"5fe2982ce9df3d693d46191e"	10	0	84	50
"5fe2982ce9df3d693d46191e"	11	5	4	89.58333
"5fe2982ce9df3d693d46191e"	12	0	1	92.5
"5fe2982ce9df3d693d46191e"	13	0	.25	98.21429
"5fe2982ce9df3d693d46191e"	14	5	6	96.2963
"5fe2982ce9df3d693d46191e"	15	5	24	91.66667
"5fe2982ce9df3d693d46191e"	16	0	.25	98.21429
"5fe2982ce9df3d693d46191e"	17	0	12	94.44444
"5fe2982ce9df3d693d46191e"	18	0	6	96.2963
"5fe8648f1976287245b61a89"	1	95	24	2.380952
"5fe8648f1976287245b61a89"	2	0	47	2
"5fe8648f1976287245b61a89"	3	0	84	2.173913
"5fe8648f1976287245b61a89"	4	0	12	47.72727
"5fe8648f1976287245b61a89"	5	0	48	14.58333
"5fe8648f1976287245b61a89"	6	5	1	2.083333
"5fe8648f1976287245b61a89"	7	0	11	100
"5fe8648f1976287245b61a89"	8	40	48	2.083333
"5fe8648f1976287245b61a89"	9	0	6	11.36364
"5fe8648f1976287245b61a89"	10	100	6	6.818182
"5fe8648f1976287245b61a89"	11	100	23	2.083333
"5fe8648f1976287245b61a89"	12	100	12	2.272727
"5fe8648f1976287245b61a89"	13	0	1	10
"5fe8648f1976287245b61a89"	14	0	4	7.142858
"5fe8648f1976287245b61a89"	15	5	8	5.357143
"5fe8648f1976287245b61a89"	16	0	4	5.357143
"5fe8648f1976287245b61a89"	17	5	36	5.263158
"5fe8648f1976287245b61a89"	18	5	1	10
"5fe91b91bf7c828531e8ffa6"	1	20	1	27.5
"5fe91b91bf7c828531e8ffa6"	2	25	2	29.54545
"5fe91b91bf7c828531e8ffa6"	3	5	8	10.86957
"5fe91b91bf7c828531e8ffa6"	4	25	2	25
"5fe91b91bf7c828531e8ffa6"	5	5	23	6.521739
"5fe91b91bf7c828531e8ffa6"	6	5	47	10
"5fe91b91bf7c828531e8ffa6"	7	10	1	50
"5fe91b91bf7c828531e8ffa6"	8	10	4	36.95652
"5fe91b91bf7c828531e8ffa6"	9	20	4	15.21739
"5fe91b91bf7c828531e8ffa6"	10	0	84	2.083333
"5fe91b91bf7c828531e8ffa6"	11	20	4	32.6087
"5fe91b91bf7c828531e8ffa6"	12	0	36	6.818182
"5fe91b91bf7c828531e8ffa6"	13	10	24	50
"5fe91b91bf7c828531e8ffa6"	14	25	4	48.14815
"5fe91b91bf7c828531e8ffa6"	15	20	1	75
"5fe91b91bf7c828531e8ffa6"	16	20	1	75
"5fe91b91bf7c828531e8ffa6"	17	25	8	48.14815
"5fe91b91bf7c828531e8ffa6"	18	30	4	59.25926
"5fe945f199e7cf88c2ce8bf2"	1	5	83	98
"5fe945f199e7cf88c2ce8bf2"	2	0	12	97.61904
"5fe945f199e7cf88c2ce8bf2"	3	15	24	81.25
"5fe945f199e7cf88c2ce8bf2"	4	0	8	97.61904
"5fe945f199e7cf88c2ce8bf2"	5	0	24	97.91667
"5fe945f199e7cf88c2ce8bf2"	6	35	5	81.25
"5fe945f199e7cf88c2ce8bf2"	7	50	6	97.61904
"5fe945f199e7cf88c2ce8bf2"	8	35	6	97.61904
"5fe945f199e7cf88c2ce8bf2"	9	30	1	47.72727
"5fe945f199e7cf88c2ce8bf2"	10	40	12	97.61904
"5fe945f199e7cf88c2ce8bf2"	11	15	4	92.85714
"5fe945f199e7cf88c2ce8bf2"	12	0	4	97.61904
"5fe945f199e7cf88c2ce8bf2"	13	25	6	90.9091
"5fe945f199e7cf88c2ce8bf2"	14	60	84	19.23077
"5fe945f199e7cf88c2ce8bf2"	15	15	84	48.07692
"5fe945f199e7cf88c2ce8bf2"	16	30	12	34.09091
"5fe945f199e7cf88c2ce8bf2"	17	30	6	22.72727
"5fe945f199e7cf88c2ce8bf2"	18	25	48	46.2963
"5fea16642b78a597e821bc7d"	1	5	.25	97.5
"5fea16642b78a597e821bc7d"	2	100	23	97.5
"5fea16642b78a597e821bc7d"	3	0	1	98
"5fea16642b78a597e821bc7d"	4	0	6	97.82609
"5fea16642b78a597e821bc7d"	5	0	4	97.72727
"5fea16642b78a597e821bc7d"	6	0	4	97.72727
"5fea16642b78a597e821bc7d"	7	0	1	98
"5fea16642b78a597e821bc7d"	8	50	48	42
"5fea16642b78a597e821bc7d"	9	0	12	93.47826
"5fea16642b78a597e821bc7d"	10	0	8	97.72727
"5fea16642b78a597e821bc7d"	11	0	6	97.82609
"5fea16642b78a597e821bc7d"	12	0	4	97.72727
"5fea16642b78a597e821bc7d"	13	0	4	100
"5fea16642b78a597e821bc7d"	14	0	48	78.94737
"5fea16642b78a597e821bc7d"	15	0	8	96
"5fea16642b78a597e821bc7d"	16	0	1	96.15385
"5fea16642b78a597e821bc7d"	17	0	1	96.15385
"5fea16642b78a597e821bc7d"	18	0	4	100
"5fecf13cd42dc5ec38d92aaa"	1	15	5	58.69565
"5fecf13cd42dc5ec38d92aaa"	2	10	.25	47.72727
"5fecf13cd42dc5ec38d92aaa"	3	0	12	23.91304
"5fecf13cd42dc5ec38d92aaa"	4	10	2	62
"5fecf13cd42dc5ec38d92aaa"	5	5	4	50
"5fecf13cd42dc5ec38d92aaa"	6	10	6	23.91304
"5fecf13cd42dc5ec38d92aaa"	7	5	4	45.23809
"5fecf13cd42dc5ec38d92aaa"	8	5	2	38
"5fecf13cd42dc5ec38d92aaa"	9	15	6	23.91304
"5fecf13cd42dc5ec38d92aaa"	10	20	8	21.42857
"5fecf13cd42dc5ec38d92aaa"	11	0	12	19.56522
"5fecf13cd42dc5ec38d92aaa"	12	0	.25	42
"5fecf13cd42dc5ec38d92aaa"	13	30	84	43.47826
"5fecf13cd42dc5ec38d92aaa"	14	0	84	21.73913
"5fecf13cd42dc5ec38d92aaa"	15	0	.25	83.33333
"5fecf13cd42dc5ec38d92aaa"	16	15	6	46.2963
"5fecf13cd42dc5ec38d92aaa"	17	20	6	27.77778
"5fecf13cd42dc5ec38d92aaa"	18	0	12	9.259259
"5fed341d46872ef4c4542e2f"	1	60	1	28.26087
"5fed341d46872ef4c4542e2f"	2	80	83	28.26087
"5fed341d46872ef4c4542e2f"	3	40	24	26
"5fed341d46872ef4c4542e2f"	4	40	8	18
"5fed341d46872ef4c4542e2f"	5	40	4	38
"5fed341d46872ef4c4542e2f"	6	40	48	14
"5fed341d46872ef4c4542e2f"	7	30	4	50
"5fed341d46872ef4c4542e2f"	8	25	1	47.91666
"5fed341d46872ef4c4542e2f"	9	25	4	62
"5fed341d46872ef4c4542e2f"	10	35	47	57.5
"5fed341d46872ef4c4542e2f"	11	35	36	38
"5fed341d46872ef4c4542e2f"	12	20	1	63.04348
"5fed341d46872ef4c4542e2f"	13	20	.25	52.08333
"5fed341d46872ef4c4542e2f"	14	30	8	18.42105
"5fed341d46872ef4c4542e2f"	15	20	84	10
"5fed341d46872ef4c4542e2f"	16	30	84	10
"5fed341d46872ef4c4542e2f"	17	20	4	26.31579
"5fed341d46872ef4c4542e2f"	18	20	4	65.78947
"5ff3ae0ff4e2339f1bde4f54"	1	10	1	83.33333
"5ff3ae0ff4e2339f1bde4f54"	2	40	8	82.5
"5ff3ae0ff4e2339f1bde4f54"	3	30	47	42
"5ff3ae0ff4e2339f1bde4f54"	4	10	23	67.3913
"5ff3ae0ff4e2339f1bde4f54"	5	30	48	59.52381
"5ff3ae0ff4e2339f1bde4f54"	6	10	4	87.5
"5ff3ae0ff4e2339f1bde4f54"	7	10	6	93.18182
"5ff3ae0ff4e2339f1bde4f54"	8	5	1	88.09524
"5ff3ae0ff4e2339f1bde4f54"	9	30	12	65.9091
"5ff3ae0ff4e2339f1bde4f54"	10	20	6	70.45454
"5ff3ae0ff4e2339f1bde4f54"	11	20	6	79.54546
"5ff3ae0ff4e2339f1bde4f54"	12	10	4	87.5
"5ff3ae0ff4e2339f1bde4f54"	13	10	8	83.33333
"5ff3ae0ff4e2339f1bde4f54"	14	40	84	50
"5ff3ae0ff4e2339f1bde4f54"	15	40	84	50
"5ff3ae0ff4e2339f1bde4f54"	16	10	4	100
"5ff3ae0ff4e2339f1bde4f54"	17	10	2	100
"5ff3ae0ff4e2339f1bde4f54"	18	30	4	88.88889
"5ff4ddb50ad48bc854660da9"	1	25	24	47.5
"5ff4ddb50ad48bc854660da9"	2	0	5	73.80952
"5ff4ddb50ad48bc854660da9"	3	10	6	81.25
"5ff4ddb50ad48bc854660da9"	4	0	1	97.61904
"5ff4ddb50ad48bc854660da9"	5	20	12	81.25
"5ff4ddb50ad48bc854660da9"	6	25	47	38
"5ff4ddb50ad48bc854660da9"	7	0	6	81.25
"5ff4ddb50ad48bc854660da9"	8	10	24	77.5
"5ff4ddb50ad48bc854660da9"	9	15	6	81.25
"5ff4ddb50ad48bc854660da9"	10	40	84	2.5
"5ff4ddb50ad48bc854660da9"	11	25	11	78
"5ff4ddb50ad48bc854660da9"	12	0	.25	97.5
"5ff4ddb50ad48bc854660da9"	13	10	.25	83.33333
"5ff4ddb50ad48bc854660da9"	14	15	1	83.33333
"5ff4ddb50ad48bc854660da9"	15	25	12	74.07407
"5ff4ddb50ad48bc854660da9"	16	10	.25	83.33333
"5ff4ddb50ad48bc854660da9"	17	20	6	74.07407
"5ff4ddb50ad48bc854660da9"	18	20	6	92.59259
"5ffa1561a618413a57c1ab4f"	1	30	12	82
"5ffa1561a618413a57c1ab4f"	2	40	47	43.18182
"5ffa1561a618413a57c1ab4f"	3	30	36	57.5
"5ffa1561a618413a57c1ab4f"	4	25	6	100
"5ffa1561a618413a57c1ab4f"	5	40	6	78
"5ffa1561a618413a57c1ab4f"	6	15	4	100
"5ffa1561a618413a57c1ab4f"	7	45	36	57.5
"5ffa1561a618413a57c1ab4f"	8	50	24	62.5
"5ffa1561a618413a57c1ab4f"	9	30	4	97.5
"5ffa1561a618413a57c1ab4f"	10	25	4	97.5
"5ffa1561a618413a57c1ab4f"	11	45	23	2.083333
"5ffa1561a618413a57c1ab4f"	12	35	8	87.5
"5ffa1561a618413a57c1ab4f"	13	45	6	92.59259
"5ffa1561a618413a57c1ab4f"	14	45	12	83.33333
"5ffa1561a618413a57c1ab4f"	15	35	48	62.5
"5ffa1561a618413a57c1ab4f"	16	20	6	92.59259
"5ffa1561a618413a57c1ab4f"	17	15	1	100
"5ffa1561a618413a57c1ab4f"	18	15	1	100
"5ffaa22aa1f5f247cecd0efe"	1	40	84	97.61904
"5ffaa22aa1f5f247cecd0efe"	2	40	84	97.61904
"5ffaa22aa1f5f247cecd0efe"	3	20	48	97.5
"5ffaa22aa1f5f247cecd0efe"	4	25	23	85.41667
"5ffaa22aa1f5f247cecd0efe"	5	15	83	70.45454
"5ffaa22aa1f5f247cecd0efe"	6	5	6	97.72727
"5ffaa22aa1f5f247cecd0efe"	7	10	24	70.45454
"5ffaa22aa1f5f247cecd0efe"	8	0	1	97.82609
"5ffaa22aa1f5f247cecd0efe"	9	10	6	97.72727
"5ffaa22aa1f5f247cecd0efe"	10	0	5	97.5
"5ffaa22aa1f5f247cecd0efe"	11	0	6	97.72727
"5ffaa22aa1f5f247cecd0efe"	12	0	12	97.72727
"5ffaa22aa1f5f247cecd0efe"	13	5	4	95.2381
"5ffaa22aa1f5f247cecd0efe"	14	0	.25	100
"5ffaa22aa1f5f247cecd0efe"	15	20	84	60
"5ffaa22aa1f5f247cecd0efe"	16	10	4	90.47619
"5ffaa22aa1f5f247cecd0efe"	17	10	8	85.71429
"5ffaa22aa1f5f247cecd0efe"	18	25	84	60
"5ffc9aced96f6b11f83143ae"	1	55	12	47.72727
"5ffc9aced96f6b11f83143ae"	2	35	.25	69.04762
"5ffc9aced96f6b11f83143ae"	3	60	23	41.30435
"5ffc9aced96f6b11f83143ae"	4	35	6	79.54546
"5ffc9aced96f6b11f83143ae"	5	30	.25	50
"5ffc9aced96f6b11f83143ae"	6	35	4	78
"5ffc9aced96f6b11f83143ae"	7	20	8	42
"5ffc9aced96f6b11f83143ae"	8	30	6	52.27272
"5ffc9aced96f6b11f83143ae"	9	50	4	50
"5ffc9aced96f6b11f83143ae"	10	35	6	70.45454
"5ffc9aced96f6b11f83143ae"	11	50	2	54.76191
"5ffc9aced96f6b11f83143ae"	12	50	1	54.76191
"5ffc9aced96f6b11f83143ae"	13	35	.25	50
"5ffc9aced96f6b11f83143ae"	14	55	4	72.72727
"5ffc9aced96f6b11f83143ae"	15	30	4	68.18182
"5ffc9aced96f6b11f83143ae"	16	35	2	50
"5ffc9aced96f6b11f83143ae"	17	20	.25	80.35714
"5ffc9aced96f6b11f83143ae"	18	70	8	59.09091
"60077125fc17d127d5dbdedf"	1	5	48	84.78261
"60077125fc17d127d5dbdedf"	2	5	24	92.85714
"60077125fc17d127d5dbdedf"	3	5	6	97.5
"60077125fc17d127d5dbdedf"	4	5	12	97.5
"60077125fc17d127d5dbdedf"	5	5	12	97.5
"60077125fc17d127d5dbdedf"	6	0	6	100
"60077125fc17d127d5dbdedf"	7	0	1	100
"60077125fc17d127d5dbdedf"	8	5	24	88.09524
"60077125fc17d127d5dbdedf"	9	5	5	100
"60077125fc17d127d5dbdedf"	10	10	84	69.04762
"60077125fc17d127d5dbdedf"	11	0	1	100
"60077125fc17d127d5dbdedf"	12	10	83	65.9091
"60077125fc17d127d5dbdedf"	13	5	6	97.22222
"60077125fc17d127d5dbdedf"	14	5	12	97.22222
"60077125fc17d127d5dbdedf"	15	5	36	92.85714
"60077125fc17d127d5dbdedf"	16	0	6	100
"60077125fc17d127d5dbdedf"	17	5	36	92.85714
"60077125fc17d127d5dbdedf"	18	5	24	95.83333
"600b7f34ec7cd9235a0e9041"	1	40	11	52.27272
"600b7f34ec7cd9235a0e9041"	2	60	47	25
"600b7f34ec7cd9235a0e9041"	3	0	4	100
"600b7f34ec7cd9235a0e9041"	4	0	84	100
"600b7f34ec7cd9235a0e9041"	5	10	12	67.3913
"600b7f34ec7cd9235a0e9041"	6	20	48	100
"600b7f34ec7cd9235a0e9041"	7	15	8	59.52381
"600b7f34ec7cd9235a0e9041"	8	25	6	67.3913
"600b7f34ec7cd9235a0e9041"	9	75	48	2
"600b7f34ec7cd9235a0e9041"	10	15	4	73.80952
"600b7f34ec7cd9235a0e9041"	11	15	6	67.3913
"600b7f34ec7cd9235a0e9041"	12	25	6	67.3913
"600b7f34ec7cd9235a0e9041"	13	20	12	35
"600b7f34ec7cd9235a0e9041"	14	15	6	75
"600b7f34ec7cd9235a0e9041"	15	15	24	39.13044
"600b7f34ec7cd9235a0e9041"	16	10	2	95.65218
"600b7f34ec7cd9235a0e9041"	17	15	6	70
"600b7f34ec7cd9235a0e9041"	18	10	2	100
"6010ed0f560f094a0394f7c9"	1	45	12	35.71429
"6010ed0f560f094a0394f7c9"	2	20	8	77.5
"6010ed0f560f094a0394f7c9"	3	10	4	87.5
"6010ed0f560f094a0394f7c9"	4	5	6	78.57143
"6010ed0f560f094a0394f7c9"	5	0	4	92.5
"6010ed0f560f094a0394f7c9"	6	0	2	97.5
"6010ed0f560f094a0394f7c9"	7	15	6	78.57143
"6010ed0f560f094a0394f7c9"	8	20	48	23.91304
"6010ed0f560f094a0394f7c9"	9	10	48	36.95652
"6010ed0f560f094a0394f7c9"	10	25	23	54.34782
"6010ed0f560f094a0394f7c9"	11	25	6	83.33333
"6010ed0f560f094a0394f7c9"	12	10	5	57.5
"6010ed0f560f094a0394f7c9"	13	10	48	62.5
"6010ed0f560f094a0394f7c9"	14	15	6	55.55556
"6010ed0f560f094a0394f7c9"	15	5	84	21.73913
"6010ed0f560f094a0394f7c9"	16	15	84	21.73913
"6010ed0f560f094a0394f7c9"	17	10	12	41.66666
"6010ed0f560f094a0394f7c9"	18	10	6	69.44444
"601764194532649c745982d6"	1	25	4	42.5
"601764194532649c745982d6"	2	50	6	52.5
"601764194532649c745982d6"	3	50	12	37.5
"601764194532649c745982d6"	4	35	6	47.5
"601764194532649c745982d6"	5	45	4	57.5
"601764194532649c745982d6"	6	75	8	42.5
"601764194532649c745982d6"	7	25	11	27.5
"601764194532649c745982d6"	8	35	4	27.5
"601764194532649c745982d6"	9	25	23	14
"601764194532649c745982d6"	10	25	.25	2
"601764194532649c745982d6"	11	15	84	2.173913
"601764194532649c745982d6"	12	5	84	2.173913
"601764194532649c745982d6"	13	5	2	76.92308
"601764194532649c745982d6"	14	15	6	69.44444
"601764194532649c745982d6"	15	25	12	55.55556
"601764194532649c745982d6"	16	15	2	76.92308
"601764194532649c745982d6"	17	20	6	55.55556
"601764194532649c745982d6"	18	20	1	40
"6018a2be366306198ec49bb0"	1	10	6	73.80952
"6018a2be366306198ec49bb0"	2	25	.25	47.72727
"6018a2be366306198ec49bb0"	3	5	4	25
"6018a2be366306198ec49bb0"	4	0	84	6.521739
"6018a2be366306198ec49bb0"	5	35	8	70.45454
"6018a2be366306198ec49bb0"	6	20	6	73.80952
"6018a2be366306198ec49bb0"	7	40	12	21.42857
"6018a2be366306198ec49bb0"	8	15	4	47.72727
"6018a2be366306198ec49bb0"	9	35	.25	97.72727
"6018a2be366306198ec49bb0"	10	0	83	6.818182
"6018a2be366306198ec49bb0"	11	10	1	54.76191
"6018a2be366306198ec49bb0"	12	45	4	38.63636
"6018a2be366306198ec49bb0"	13	30	48	35.71429
"6018a2be366306198ec49bb0"	14	20	4	78.94737
"6018a2be366306198ec49bb0"	15	15	.25	68.18182
"6018a2be366306198ec49bb0"	16	30	4	31.57895
"6018a2be366306198ec49bb0"	17	30	8	39.47369
"6018a2be366306198ec49bb0"	18	10	.25	68.18182
"601c786d1e53297be450685c"	1	5	6	57.5
"601c786d1e53297be450685c"	2	25	4	56.25
"601c786d1e53297be450685c"	3	0	.25	97.72727
"601c786d1e53297be450685c"	4	20	8	39.58334
"601c786d1e53297be450685c"	5	35	4	68.75
"601c786d1e53297be450685c"	6	10	1	73.80952
"601c786d1e53297be450685c"	7	0	.25	97.72727
"601c786d1e53297be450685c"	8	40	6	52.5
"601c786d1e53297be450685c"	9	75	4	43.75
"601c786d1e53297be450685c"	10	15	12	52.5
"601c786d1e53297be450685c"	11	0	84	2.272727
"601c786d1e53297be450685c"	12	35	23	26
"601c786d1e53297be450685c"	13	10	24	47.61905
"601c786d1e53297be450685c"	14	10	8	71.42857
"601c786d1e53297be450685c"	15	35	4	80.35714
"601c786d1e53297be450685c"	16	30	4	80.35714
"601c786d1e53297be450685c"	17	5	1	91.30435
"601c786d1e53297be450685c"	18	0	1	97.82609
"601d6673f679b40c13de8e1a"	1	0	4	87.5
"601d6673f679b40c13de8e1a"	2	0	4	87.5
"601d6673f679b40c13de8e1a"	3	0	48	79.54546
"601d6673f679b40c13de8e1a"	4	5	8	77.5
"601d6673f679b40c13de8e1a"	5	0	4	87.5
"601d6673f679b40c13de8e1a"	6	5	47	50
"601d6673f679b40c13de8e1a"	7	5	11	54.76191
"601d6673f679b40c13de8e1a"	8	0	2	87.5
"601d6673f679b40c13de8e1a"	9	20	5	65.9091
"601d6673f679b40c13de8e1a"	10	0	1	97.5
"601d6673f679b40c13de8e1a"	11	0	1	97.5
"601d6673f679b40c13de8e1a"	12	5	36	56.81818
"601d6673f679b40c13de8e1a"	13	0	.25	89.28571
"601d6673f679b40c13de8e1a"	14	5	6	74.07407
"601d6673f679b40c13de8e1a"	15	0	.25	89.28571
"601d6673f679b40c13de8e1a"	16	0	12	37.03704
"601d6673f679b40c13de8e1a"	17	0	6	46.2963
"601d6673f679b40c13de8e1a"	18	0	48	100
"601f226df4c4d4437ef440ba"	1	20	8	19.56522
"601f226df4c4d4437ef440ba"	2	10	4	28.26087
"601f226df4c4d4437ef440ba"	3	15	84	18
"601f226df4c4d4437ef440ba"	4	0	.25	97.82609
"601f226df4c4d4437ef440ba"	5	0	47	2.083333
"601f226df4c4d4437ef440ba"	6	5	4	54.34782
"601f226df4c4d4437ef440ba"	7	0	24	20.45455
"601f226df4c4d4437ef440ba"	8	0	1	50
"601f226df4c4d4437ef440ba"	9	25	84	58
"601f226df4c4d4437ef440ba"	10	30	36	78
"601f226df4c4d4437ef440ba"	11	0	2	97.82609
"601f226df4c4d4437ef440ba"	12	0	8	2.173913
"601f226df4c4d4437ef440ba"	13	25	.25	30
"601f226df4c4d4437ef440ba"	14	0	4	5
"601f226df4c4d4437ef440ba"	15	5	4	50
"601f226df4c4d4437ef440ba"	16	5	8	15
"601f226df4c4d4437ef440ba"	17	0	24	2.5
"601f226df4c4d4437ef440ba"	18	0	.25	10
"602084a1e5330d6c7ad1d17e"	1	20	11	67.3913
"602084a1e5330d6c7ad1d17e"	2	20	12	72.5
"602084a1e5330d6c7ad1d17e"	3	10	8	72.5
"602084a1e5330d6c7ad1d17e"	4	0	4	92.5
"602084a1e5330d6c7ad1d17e"	5	10	84	41.30435
"602084a1e5330d6c7ad1d17e"	6	10	84	71.73913
"602084a1e5330d6c7ad1d17e"	7	0	6	72.5
"602084a1e5330d6c7ad1d17e"	8	0	.25	100
"602084a1e5330d6c7ad1d17e"	9	10	6	72.5
"602084a1e5330d6c7ad1d17e"	10	10	1	81.25
"602084a1e5330d6c7ad1d17e"	11	10	8	82.5
"602084a1e5330d6c7ad1d17e"	12	5	4	100
"602084a1e5330d6c7ad1d17e"	13	20	6	78.94737
"602084a1e5330d6c7ad1d17e"	14	0	.25	100
"602084a1e5330d6c7ad1d17e"	15	5	12	78.94737
"602084a1e5330d6c7ad1d17e"	16	10	6	78.94737
"602084a1e5330d6c7ad1d17e"	17	35	48	60
"602084a1e5330d6c7ad1d17e"	18	15	48	80
